placeID,name,price,total_orders
57,Cà phê vanilla,"39,000(đ)",3
57,Trà long nhãn,"32,000(đ)",9
57,Trà sữa long nhãn,"32,000(đ)",5
57,Trà gừng,"25,000(đ)",3
57,Trà gừng - long nhãn,"32,000(đ)",2
57,Trà sữa gừng,"32,000(đ)",0
64,Soda đào,"45,000(đ)",11
64,Soda chanh,"45,000(đ)",8
64,Soda hoa hồng,"45,000(đ)",1
64,Matcha macchiato,"65,000(đ)",33
64,Hồng Trà Macchiato,"45,000(đ)",25
64,Lục Trà Macchiato,"45,000(đ)",22
64,Trà Ô Long Macchiato,"45,000(đ)",16
64,Trà Tắc Đậu Biếc,"80,000(đ)",50
64,Trà Sữa Đậu Biếc,"70,000(đ)",46
64,Lục trà sữa đậu biết,"70,000(đ)",21
64,Trà Cam Đậu Biếc,"80,000(đ)",13
64,Trà Chanh Đậu Biếc,"80,000(đ)",8
64,Hồng Trà Sữa,"30,000(đ)",156
64,Lục Trà Sữa,"30,000(đ)",63
64,Ô long trà sữa,"35,000(đ)",61
64,Matcha Latte,"45,000(đ)",35
64,Trà sữa bí đao,"30,000(đ)",19
64,Đá Bào Oreo,"40,000(đ)",26
64,Đá Bào Trái Ổi Thanh Long,"85,000(đ)",18
64,Đá Bào Trái Ổi Xí Muội,"45,000(đ)",11
64,Đá Bào Thanh Long,"50,000(đ)",3
64,Hồng Trà Đào,"35,000(đ)",33
64,Hồng Trà Xí Muội,"30,000(đ)",18
64,Trà Bí Đao Tắc,"35,000(đ)",11
64,Lục Trà Xí Muội,"30,000(đ)",8
64,Yakult Chanh,"50,000(đ)",8
64,Trà Bí Đao Chanh,"35,000(đ)",5
64,Lục Trà Yakult,"50,000(đ)",4
64,Trà Trái Cây Tươi,"55,000(đ)",10
64,Lục Trà Cam,"35,000(đ)",9
64,Lục Trà Tắc,"35,000(đ)",7
64,Trà Chanh Tắc,"40,000(đ)",6
64,Trà Chanh Phỉ Thúy,"50,000(đ)",5
70,Tiramisu,"35,000(đ)",31
70,Red Velvet Cheese,"35,000(đ)",28
70,Brownie Cake,"35,000(đ)",20
70,Passion Cheese,"35,000(đ)",14
70,Caramel Cheese,"35,000(đ)",9
70,Matcha Mousse,"35,000(đ)",5
70,Corn Cheese,"35,000(đ)",2
70,Frappe caramel ice blend,"50,000(đ)",93
70,Cappuccino ice,"40,000(đ)",48
70,Mocha hazelnut cooler ice blended,"50,000(đ)",41
70,Cà phê sữa đá,"30,000(đ)",30
70,Latte caramel ice,"45,000(đ)",26
70,Mocha cooler ice blended,"45,000(đ)",26
70,Mocha caramel cooler cotton,"50,000(đ)",18
70,Latte hazelnut ice,"45,000(đ)",17
70,Mocha ice,"40,000(đ)",15
70,Americano ice,"30,000(đ)",10
70,Cà phê đá,"30,000(đ)",7
70,Frappe ice blend,"45,000(đ)",7
70,Frappe hazelnut ice blend,"50,000(đ)",6
70,Cappuccino Hot,"45,000(đ)",6
70,Mocha caramel ice,"45,000(đ)",5
70,Espresso,"35,000(đ)",3
70,Latte Caramel Hot,"50,000(đ)",2
70,Cappuccino milkfoam jelly,"45,000(đ)",0
70,Mocha caramel hot,"50,000(đ)",0
70,Mocha hot,"45,000(đ)",0
70,Americano hot,"40,000(đ)",0
70,Latte hazelnut hot,"50,000(đ)",0
70,Cookies Ice Blended,"45,000(đ)",249
70,Choco mint cooler ice blended,"50,000(đ)",89
70,Choco cooler ice blended,"45,000(đ)",44
70,Choco mint ice,"45,000(đ)",32
70,Choco caramel ice,"45,000(đ)",26
70,Choco,"40,000(đ)",24
70,Choco caramel cooler ice blended,"50,000(đ)",24
70,Choco hazelnut cooler ice blended,"50,000(đ)",21
70,Caramel sweeties Ice Blended,"50,000(đ)",19
70,Choco strawberry cooler ice blended,"50,000(đ)",11
70,Choco strawberry,"45,000(đ)",8
70,Choco hazelnut ice,"45,000(đ)",6
70,Vanilla milktea Milkfoam Jelly ice,"40,000(đ)",98
70,Trà đào miếng đào,"45,000(đ)",63
70,Trà vải thạch hibicus,"45,000(đ)",15
70,Jasmine MilkFoam Jelly,"40,000(đ)",8
70,BlackTea MilkFoam Jelly Ice,"40,000(đ)",5
70,Oolong MilkFoam Jelly Ice,"45,000(đ)",4
70,Cappuccino MilkFoam Jelly,"60,000(đ)",1
70,Yogurt blueberry ice blended,"45,000(đ)",73
70,Yogurt blueberry,"40,000(đ)",42
70,Yogurt raspberry ice blended,"45,000(đ)",22
70,Yogurt mango raspberry ice blended,"45,000(đ)",18
70,Yogurt raspberry,"40,000(đ)",17
70,Yogurt jam ice blended,"45,000(đ)",13
70,Yogurt jam,"40,000(đ)",9
70,Softgreen,"55,000(đ)",9
73,Tiramisu,"35,000(đ)",31
73,Red Velvet Cheese,"35,000(đ)",28
73,Brownie Cake,"35,000(đ)",20
73,Passion Cheese,"35,000(đ)",14
73,Caramel Cheese,"35,000(đ)",9
73,Matcha Mousse,"35,000(đ)",5
73,Corn Cheese,"35,000(đ)",2
73,Frappe caramel ice blend,"50,000(đ)",93
73,Cappuccino ice,"40,000(đ)",48
73,Mocha hazelnut cooler ice blended,"50,000(đ)",41
73,Cà phê sữa đá,"30,000(đ)",30
73,Latte caramel ice,"45,000(đ)",26
73,Mocha cooler ice blended,"45,000(đ)",26
73,Mocha caramel cooler cotton,"50,000(đ)",18
73,Latte hazelnut ice,"45,000(đ)",17
73,Mocha ice,"40,000(đ)",15
73,Americano ice,"30,000(đ)",10
73,Cà phê đá,"30,000(đ)",7
73,Frappe ice blend,"45,000(đ)",7
73,Frappe hazelnut ice blend,"50,000(đ)",6
73,Cappuccino Hot,"45,000(đ)",6
73,Mocha caramel ice,"45,000(đ)",5
73,Espresso,"35,000(đ)",3
73,Latte Caramel Hot,"50,000(đ)",2
73,Cappuccino milkfoam jelly,"45,000(đ)",0
73,Mocha caramel hot,"50,000(đ)",0
73,Mocha hot,"45,000(đ)",0
73,Americano hot,"40,000(đ)",0
73,Latte hazelnut hot,"50,000(đ)",0
73,Cookies Ice Blended,"45,000(đ)",249
73,Choco mint cooler ice blended,"50,000(đ)",89
73,Choco cooler ice blended,"45,000(đ)",44
73,Choco mint ice,"45,000(đ)",32
73,Choco caramel ice,"45,000(đ)",26
73,Choco,"40,000(đ)",24
73,Choco caramel cooler ice blended,"50,000(đ)",24
73,Choco hazelnut cooler ice blended,"50,000(đ)",21
73,Caramel sweeties Ice Blended,"50,000(đ)",19
73,Choco strawberry cooler ice blended,"50,000(đ)",11
73,Choco strawberry,"45,000(đ)",8
73,Choco hazelnut ice,"45,000(đ)",6
73,Vanilla milktea Milkfoam Jelly ice,"40,000(đ)",98
73,Trà đào miếng đào,"45,000(đ)",63
73,Trà vải thạch hibicus,"45,000(đ)",15
73,Jasmine MilkFoam Jelly,"40,000(đ)",8
73,BlackTea MilkFoam Jelly Ice,"40,000(đ)",5
73,Oolong MilkFoam Jelly Ice,"45,000(đ)",4
73,Cappuccino MilkFoam Jelly,"60,000(đ)",1
73,Yogurt blueberry ice blended,"45,000(đ)",73
73,Yogurt blueberry,"40,000(đ)",42
73,Yogurt raspberry ice blended,"45,000(đ)",22
73,Yogurt mango raspberry ice blended,"45,000(đ)",18
73,Yogurt raspberry,"40,000(đ)",17
73,Yogurt jam ice blended,"45,000(đ)",13
73,Yogurt jam,"40,000(đ)",9
73,Softgreen,"55,000(đ)",9
75,Tiramisu,"35,000(đ)",31
75,Red Velvet Cheese,"35,000(đ)",28
75,Brownie Cake,"35,000(đ)",20
75,Passion Cheese,"35,000(đ)",14
75,Caramel Cheese,"35,000(đ)",9
75,Matcha Mousse,"35,000(đ)",5
75,Corn Cheese,"35,000(đ)",2
75,Matcha Ice Blended,"33,000(đ)",30
75,Choco cooler ice blended,"33,000(đ)",16
75,Choco mint cooler ice blended,"33,000(đ)",11
75,Greentea Ice Blended,"33,000(đ)",8
75,Mocha hazelnut cooler cotton,"33,000(đ)",6
75,Choco hazelnut cooler ice blended,"33,000(đ)",6
75,Cookies Ice Blended,"55,000(đ)",4
75,Choco strawberry cooler ice blended,"33,000(đ)",3
75,Choco caramel cooler ice blended,"33,000(đ)",3
75,Caramel sweeties Ice Blended,"33,000(đ)",2
75,Frappe hazelnut ice blend,"33,000(đ)",2
75,Frappe ice blend,"33,000(đ)",1
75,Mocha cooler cotton,"33,000(đ)",0
75,Mocha caramel cooler cotton,"33,000(đ)",0
75,Mocha Cooler Ice Blend,"33,000(đ)",0
75,Mocha Caramel Cooler Ice Blend,"33,000(đ)",0
75,Frappe caramel ice blend,"33,000(đ)",0
75,Cappuccino,"30,000(đ)",4
75,Cà phê sữa đá,"30,000(đ)",1
75,Americano,"20,000(đ)",1
75,Latte caramel,"45,000(đ)",1
75,Latte hazelnut,"35,000(đ)",1
75,Cà phê đá,"30,000(đ)",0
75,Espresso,"20,000(đ)",0
75,Mocha,"30,000(đ)",0
75,Mocha caramel,"35,000(đ)",0
75,Mocha hazelnut,"35,000(đ)",0
75,Frappe caramel ice blend,"50,000(đ)",93
75,Cappuccino ice,"40,000(đ)",48
75,Mocha hazelnut cooler ice blended,"50,000(đ)",41
75,Cà phê sữa đá,"30,000(đ)",30
75,Latte caramel ice,"45,000(đ)",26
75,Mocha cooler ice blended,"45,000(đ)",26
75,Mocha caramel cooler cotton,"50,000(đ)",18
75,Latte hazelnut ice,"45,000(đ)",17
75,Mocha ice,"40,000(đ)",15
75,Americano ice,"30,000(đ)",10
75,Cà phê đá,"30,000(đ)",7
75,Frappe ice blend,"45,000(đ)",7
75,Frappe hazelnut ice blend,"50,000(đ)",6
75,Cappuccino Hot,"45,000(đ)",6
75,Mocha caramel ice,"45,000(đ)",5
75,Espresso,"35,000(đ)",3
75,Latte Caramel Hot,"50,000(đ)",2
75,Cappuccino milkfoam jelly,"45,000(đ)",0
75,Mocha caramel hot,"50,000(đ)",0
75,Mocha hot,"45,000(đ)",0
75,Americano hot,"40,000(đ)",0
75,Latte hazelnut hot,"50,000(đ)",0
75,Cookies Ice Blended,"45,000(đ)",249
75,Choco mint cooler ice blended,"50,000(đ)",89
75,Choco cooler ice blended,"45,000(đ)",44
75,Choco mint ice,"45,000(đ)",32
75,Choco caramel ice,"45,000(đ)",26
75,Choco,"40,000(đ)",24
75,Choco caramel cooler ice blended,"50,000(đ)",24
75,Choco hazelnut cooler ice blended,"50,000(đ)",21
75,Caramel sweeties Ice Blended,"50,000(đ)",19
75,Choco strawberry cooler ice blended,"50,000(đ)",11
75,Choco strawberry,"45,000(đ)",8
75,Choco hazelnut ice,"45,000(đ)",6
75,Vanilla milktea Milkfoam Jelly ice,"40,000(đ)",98
75,Trà đào miếng đào,"45,000(đ)",63
75,Trà vải thạch hibicus,"45,000(đ)",15
75,Jasmine MilkFoam Jelly,"40,000(đ)",8
75,BlackTea MilkFoam Jelly Ice,"40,000(đ)",5
75,Oolong MilkFoam Jelly Ice,"45,000(đ)",4
75,Cappuccino MilkFoam Jelly,"60,000(đ)",1
75,Yogurt blueberry ice blended,"45,000(đ)",73
75,Yogurt blueberry,"40,000(đ)",42
75,Yogurt raspberry ice blended,"45,000(đ)",22
75,Yogurt mango raspberry ice blended,"45,000(đ)",18
75,Yogurt raspberry,"40,000(đ)",17
75,Yogurt jam ice blended,"45,000(đ)",13
75,Yogurt jam,"40,000(đ)",9
75,Softgreen,"55,000(đ)",9
79,Tiramisu,"35,000(đ)",31
79,Red Velvet Cheese,"35,000(đ)",28
79,Brownie Cake,"35,000(đ)",20
79,Passion Cheese,"35,000(đ)",14
79,Caramel Cheese,"35,000(đ)",9
79,Matcha Mousse,"35,000(đ)",5
79,Corn Cheese,"35,000(đ)",2
79,Frappe caramel ice blend,"50,000(đ)",93
79,Cappuccino ice,"40,000(đ)",48
79,Mocha hazelnut cooler ice blended,"50,000(đ)",41
79,Cà phê sữa đá,"30,000(đ)",30
79,Latte caramel ice,"45,000(đ)",26
79,Mocha cooler ice blended,"45,000(đ)",26
79,Mocha caramel cooler cotton,"50,000(đ)",18
79,Latte hazelnut ice,"45,000(đ)",17
79,Mocha ice,"40,000(đ)",15
79,Americano ice,"30,000(đ)",10
79,Cà phê đá,"30,000(đ)",7
79,Frappe ice blend,"45,000(đ)",7
79,Frappe hazelnut ice blend,"50,000(đ)",6
79,Cappuccino Hot,"45,000(đ)",6
79,Mocha caramel ice,"45,000(đ)",5
79,Espresso,"35,000(đ)",3
79,Latte Caramel Hot,"50,000(đ)",2
79,Cappuccino milkfoam jelly,"45,000(đ)",0
79,Mocha caramel hot,"50,000(đ)",0
79,Mocha hot,"45,000(đ)",0
79,Americano hot,"40,000(đ)",0
79,Latte hazelnut hot,"50,000(đ)",0
79,Cookies Ice Blended,"45,000(đ)",249
79,Choco mint cooler ice blended,"50,000(đ)",89
79,Choco cooler ice blended,"45,000(đ)",44
79,Choco mint ice,"45,000(đ)",32
79,Choco caramel ice,"45,000(đ)",26
79,Choco,"40,000(đ)",24
79,Choco caramel cooler ice blended,"50,000(đ)",24
79,Choco hazelnut cooler ice blended,"50,000(đ)",21
79,Caramel sweeties Ice Blended,"50,000(đ)",19
79,Choco strawberry cooler ice blended,"50,000(đ)",11
79,Choco strawberry,"45,000(đ)",8
79,Choco hazelnut ice,"45,000(đ)",6
79,Vanilla milktea Milkfoam Jelly ice,"40,000(đ)",98
79,Trà đào miếng đào,"45,000(đ)",63
79,Trà vải thạch hibicus,"45,000(đ)",15
79,Jasmine MilkFoam Jelly,"40,000(đ)",8
79,BlackTea MilkFoam Jelly Ice,"40,000(đ)",5
79,Oolong MilkFoam Jelly Ice,"45,000(đ)",4
79,Cappuccino MilkFoam Jelly,"60,000(đ)",1
79,Yogurt blueberry ice blended,"45,000(đ)",73
79,Yogurt blueberry,"40,000(đ)",42
79,Yogurt raspberry ice blended,"45,000(đ)",22
79,Yogurt mango raspberry ice blended,"45,000(đ)",18
79,Yogurt raspberry,"40,000(đ)",17
79,Yogurt jam ice blended,"45,000(đ)",13
79,Yogurt jam,"40,000(đ)",9
79,Softgreen,"55,000(đ)",9
81,Chè khúc bạch,"66,000(đ)",40
81,Trái cây tô,"88,000(đ)",10
81,Sữa chua với trái cây tươi,"66,000(đ)",6
81,Bộ 3,"93,500(đ)",4
81,3 hủ yogurt nhỏ,"49,500(đ)",2
81,Phô mai chiên,"82,500(đ)",2
81,Sake,"71,500(đ)",1
81,Cóc ngâm chua ngọt,"49,500(đ)",0
81,Khoai tây chiên,"71,500(đ)",0
81,Bánh phồng tôm,"66,000(đ)",0
81,Red velvet,"55,000(đ)",21
81,Flan,"38,500(đ)",11
81,Tiramisu,"45,000(đ)",9
81,Cheese cake,"55,000(đ)",7
81,Chocolate brownies,"33,000(đ)",7
81,Matcha green tea tiramisu,"49,500(đ)",2
81,Corn cake,"60,500(đ)",2
81,Bông lan mặn,"49,500(đ)",2
81,Flan almond,"71,500(đ)",2
81,Coconut cake,"55,000(đ)",1
81,Black forest,"55,000(đ)",1
81,Bánh trà xanh,"55,000(đ)",1
81,Flan gato,"46,200(đ)",1
81,Croquem bouche,"11,000(đ)",0
81,Bánh cafe vị capuccino,"55,000(đ)",0
81,Creme brulee,"49,500(đ)",0
81,Cơm gà rút xương,"93,500(đ)",43
81,Cơm ba rọi,"88,000(đ)",15
81,Xôi mặn,"77,000(đ)",9
81,Cơm gà xối mỡ,"93,500(đ)",5
81,Club sandwich,"82,500(đ)",4
81,Nui xào bò,"88,000(đ)",4
81,Vietnamese breakfast,"88,000(đ)",3
81,Xôi gà xé,"77,000(đ)",3
81,Cơm sườn cốt lết ram mặn,"88,000(đ)",2
81,Mì Ý kim chi gà xé,"88,000(đ)",2
81,Bún bò xào,"88,000(đ)",2
81,Sườn xào chua ngọt,"104,500(đ)",2
81,Spaghetti bolognese,"99,000(đ)",1
81,Tuna salad,"77,000(đ)",1
81,Cơm gà rô ti,"93,500(đ)",1
81,Mì xào giòn,"115,500(đ)",1
81,Bò kho bánh mì,"115,500(đ)",1
81,Bò Tứ Xuyên,"110,000(đ)",1
81,Cà ri gà,"88,000(đ)",0
81,Tuna sandwich,"82,500(đ)",0
81,Bò trộn táo xanh,"93,500(đ)",0
81,Mì Udon xào hải sản,"115,500(đ)",0
81,Cánh gà chiên nước mắm,"93,500(đ)",0
81,British fry up,"82,500(đ)",0
81,Chả giò tôm thịt,"93,500(đ)",0
81,Tôm xóc tỏi,"126,500(đ)",0
81,Chả giò chay,"82,500(đ)",0
81,Bún chả giò,"77,000(đ)",0
81,Cơm chiên mắm ruốc,"93,500(đ)",0
81,Nấm xào dầu hào,"82,500(đ)",0
81,Trà earl grey,"55,000(đ)",1
81,Trà english breakfast,"55,000(đ)",0
81,Trà hoa cúc,"55,000(đ)",0
81,Trà lài,"55,000(đ)",0
81,Trà bạc hà,"55,000(đ)",0
81,Trà xanh,"55,000(đ)",0
81,Trà gạo,"55,000(đ)",0
81,Latte,"71,500(đ)",2
81,Matcha latte,"71,500(đ)",0
81,Xoài chanh dây,"77,000(đ)",0
81,Mãng cầu thơm,"77,000(đ)",0
81,Dâu cam,"77,000(đ)",0
81,Sinh tố Fly garden,"82,500(đ)",0
81,Flan frappe,"77,000(đ)",1
81,Caramel frappe,"82,500(đ)",0
81,Mocha frappe,"82,500(đ)",0
81,Matcha frappe,"71,500(đ)",0
81,Banana matcha frappe,"77,000(đ)",0
81,Caramel flavour,"17,500(đ)",0
81,Hazelnut flavour,"17,500(đ)",0
81,Vanilla flavour,"17,500(đ)",0
81,Whipping cream,"22,000(đ)",0
81,Mango tango,"77,000(đ)",0
81,Virgin passion - fruit mojito,"75,000(đ)",0
81,Mango tango,"65,000(đ)",0
81,Virgin lyche mojito,"82,500(đ)",0
81,Virgin strawberry mojito,"75,000(đ)",0
81,Sữa chua trái cây,"66,000(đ)",0
81,Sữa chua việt quất,"66,000(đ)",0
81,Summer 3,"77,000(đ)",5
81,Summer 2,"71,500(đ)",3
81,Summer 1,"71,500(đ)",0
81,Đào,"55,000(đ)",1
81,Nho,"55,000(đ)",0
81,Ổi đỏ,"55,000(đ)",0
81,Kiwi,"55,000(đ)",0
81,Nước ép cóc,"71,500(đ)",3
81,Nước ép cam,"71,500(đ)",1
81,Nước ép thơm,"71,500(đ)",0
81,Cam - dâu,"77,000(đ)",0
81,Cóc - thơm,"77,000(đ)",0
81,Fly garden's special juices,"82,500(đ)",0
81,Nước ép dưa hấu,"71,500(đ)",0
81,Nước ép chanh dây,"71,500(đ)",0
81,Xí muội dâu,"65,000(đ)",24
81,Choco sunk,"93,500(đ)",0
81,Chanh đá xay,"66,000(đ)",0
81,Sữa chua xoài thơm,"66,000(đ)",0
81,Coffee sunk,"93,500(đ)",0
81,Trà sữa đào,"77,000(đ)",0
81,Chanh muối đá xay,"66,000(đ)",0
81,Sữa chua việt quất,"71,500(đ)",0
81,Qủa mọng với sữa chua,"88,000(đ)",0
81,Tắc đá xay,"66,000(đ)",0
81,Peanut butter banana shake,"104,500(đ)",0
81,Minty marvel shake,"104,500(đ)",0
81,Coca float,"82,500(đ)",0
81,Choco devil,"104,500(đ)",0
81,Coffee liegeois,"93,500(đ)",0
81,Mucha frutta,"104,500(đ)",0
81,Chocolate cookie,"77,000(đ)",0
81,Blueberry cookie,"77,000(đ)",0
81,Greentea cookie,"77,000(đ)",0
81,Táo bạc hà,"71,500(đ)",0
84,Gà không xương - Giờ vàng giảm giá 50%. Từ 14h - 17h hàng ngày (trừ thứ 4),"69,000(đ)",108
84,2 miếng gà giòn + 1 ly nước,"91,000(đ)",22
84,3 miếng gà giòn + 1 ly nước,"127,000(đ)",18
84,Cơm gà giòn,"39,000(đ)",43
84,Cơm gà giòn không xương,"39,000(đ)",20
84,Burger gà Cajun,"39,000(đ)",20
84,Burger gà Creole,"39,000(đ)",10
84,Cơm phi-lê cá rán,"39,000(đ)",9
84,Cơm cà ri thái,"45,000(đ)",19
84,Combo 2 người - Gà phủ cà ri Thái,"99,000(đ)",17
84,Combo 1 người - Gà phủ cà ri Thái,"86,000(đ)",13
84,Gà phủ cà ri Thái,"38,000(đ)",10
84,Combo 3 người - Gà phủ cà ri Thái,"159,000(đ)",8
84,Gà giòn không cay,"36,000(đ)",318
84,Combo gà giòn không cay (3 miếng),"110,000(đ)",48
84,Combo gà giòn không cay (2 miếng),"82,000(đ)",38
84,Gà giòn cay,"36,000(đ)",645
84,Combo gà giòn cay (3 miếng),"110,000(đ)",112
84,Combo gà giòn cay (2 miếng),"82,000(đ)",84
84,Combo gà không xương 5 miếng,"89,000(đ)",211
84,3 miếng gà không xương,"55,000(đ)",201
84,5 miếng gà không xương,"75,000(đ)",170
84,Combo gà không xương 3 miếng,"69,000(đ)",151
84,Combo A,"299,000(đ)",190
84,Combo B,"299,000(đ)",107
84,Phi lê cá rán,"46,000(đ)",28
84,Combo phi lê cá rán,"62,000(đ)",8
84,Burger tôm,"39,000(đ)",185
84,Burger gà cajun,"54,000(đ)",77
84,Combo Burger gà,"72,000(đ)",68
84,Burger cá cajun,"54,000(đ)",53
84,Burger gà creole,"54,000(đ)",39
84,Combo Burger tôm,"63,000(đ)",32
84,Combo Burger cá cajun,"72,000(đ)",17
84,Khoai tây chiên,"29,000(đ)",694
84,Bánh nướng mật ong,"9,000(đ)",466
84,Khoai tây nghiền,"19,000(đ)",254
84,Bắp cải trộn,"19,000(đ)",230
84,Cơm trắng,"10,000(đ)",96
84,Coca cola,"19,000(đ)",160
84,Coca cola light,"19,000(đ)",66
84,Sprite,"19,000(đ)",49
84,Fanta,"19,000(đ)",31
84,Dasani,"19,000(đ)",10
84,Fanta 1.5L,"38,000(đ)",1
84,Coca 1.5L,"38,000(đ)",1
84,Sprite 1.5L,"38,000(đ)",0
94,Salad trộn dầu chanh,"22,000(đ)",54
94,Rong biển tươi sốt tương mè,"15,000(đ)",20
94,Đậu nành non,"15,000(đ)",10
94,Súp rong biển tươi,"36,000(đ)",32
94,Súp lá chúc chua cay,"46,000(đ)",11
94,Gà nướng ớt cay Địa Trung Hải (nguyên con),"178,000(đ)",7756
94,Gà nướng ớt cay Địa Trung Hải (nửa con),"99,000(đ)",5988
94,Gà nướng xá xíu (nguyên con),"175,000(đ)",102
94,Gà nướng xá xíu (nửa con),"98,000(đ)",57
94,Gà nướng lá chanh rượu Nhật (nguyên con),"165,000(đ)",48
94,Gà nướng chanh ngò gai (nguyên con),"168,000(đ)",40
94,Gà nướng sốt thảo mộc Thái (nguyên con),"172,000(đ)",39
94,Gà nướng sốt thảo mộc Thái (nửa con),"96,000(đ)",35
94,Gà nướng lá chanh rượu Nhật (nửa con),"93,000(đ)",33
94,Gà nướng chanh ngò gai (nửa con),"94,000(đ)",18
94,Gà nướng quế cà chua kiểu Mễ (nguyên con),"162,000(đ)",9
94,Gà nướng quế cà chua kiểu Mễ (nửa con),"91,000(đ)",7
94,Bánh mì,"5,000(đ)",27553
94,Kim Chi,"12,000(đ)",7821
94,Dưa leo,"10,000(đ)",3740
94,Cóc xí muội,"15,000(đ)",13
94,Sting dâu,"20,000(đ)",151
94,Aquafina,"15,000(đ)",131
94,Oolong tea plus,"20,000(đ)",52
94,Trà chanh,"15,000(đ)",4
95,Salad trộn dầu chanh,"22,000(đ)",54
95,Rong biển tươi sốt tương mè,"15,000(đ)",20
95,Đậu nành non,"15,000(đ)",10
95,Súp rong biển tươi,"36,000(đ)",32
95,Súp lá chúc chua cay,"46,000(đ)",11
95,Gà nướng ớt cay Địa Trung Hải (nguyên con),"178,000(đ)",7756
95,Gà nướng ớt cay Địa Trung Hải (nửa con),"99,000(đ)",5988
95,Gà nướng xá xíu (nguyên con),"175,000(đ)",102
95,Gà nướng xá xíu (nửa con),"98,000(đ)",57
95,Gà nướng lá chanh rượu Nhật (nguyên con),"165,000(đ)",48
95,Gà nướng chanh ngò gai (nguyên con),"168,000(đ)",40
95,Gà nướng sốt thảo mộc Thái (nguyên con),"172,000(đ)",39
95,Gà nướng sốt thảo mộc Thái (nửa con),"96,000(đ)",35
95,Gà nướng lá chanh rượu Nhật (nửa con),"93,000(đ)",33
95,Gà nướng chanh ngò gai (nửa con),"94,000(đ)",18
95,Gà nướng quế cà chua kiểu Mễ (nguyên con),"162,000(đ)",9
95,Gà nướng quế cà chua kiểu Mễ (nửa con),"91,000(đ)",7
95,Bánh mì,"5,000(đ)",27553
95,Kim Chi,"12,000(đ)",7821
95,Dưa leo,"10,000(đ)",3740
95,Cóc xí muội,"15,000(đ)",13
95,Sting dâu,"20,000(đ)",151
95,Aquafina,"15,000(đ)",131
95,Oolong tea plus,"20,000(đ)",52
95,Trà chanh,"15,000(đ)",4
96,Salad trộn dầu chanh,"22,000(đ)",54
96,Rong biển tươi sốt tương mè,"15,000(đ)",20
96,Đậu nành non,"15,000(đ)",10
96,Súp rong biển tươi,"36,000(đ)",32
96,Súp lá chúc chua cay,"46,000(đ)",11
96,Gà nướng ớt cay Địa Trung Hải (nguyên con),"178,000(đ)",7756
96,Gà nướng ớt cay Địa Trung Hải (nửa con),"99,000(đ)",5988
96,Gà nướng xá xíu (nguyên con),"175,000(đ)",102
96,Gà nướng xá xíu (nửa con),"98,000(đ)",57
96,Gà nướng lá chanh rượu Nhật (nguyên con),"165,000(đ)",48
96,Gà nướng chanh ngò gai (nguyên con),"168,000(đ)",40
96,Gà nướng sốt thảo mộc Thái (nguyên con),"172,000(đ)",39
96,Gà nướng sốt thảo mộc Thái (nửa con),"96,000(đ)",35
96,Gà nướng lá chanh rượu Nhật (nửa con),"93,000(đ)",33
96,Gà nướng chanh ngò gai (nửa con),"94,000(đ)",18
96,Gà nướng quế cà chua kiểu Mễ (nguyên con),"162,000(đ)",9
96,Gà nướng quế cà chua kiểu Mễ (nửa con),"91,000(đ)",7
96,Bánh mì,"5,000(đ)",27553
96,Kim Chi,"12,000(đ)",7821
96,Dưa leo,"10,000(đ)",3740
96,Cóc xí muội,"15,000(đ)",13
96,Sting dâu,"20,000(đ)",151
96,Aquafina,"15,000(đ)",131
96,Oolong tea plus,"20,000(đ)",52
96,Trà chanh,"15,000(đ)",4
97,Salad trộn dầu chanh,"22,000(đ)",54
97,Rong biển tươi sốt tương mè,"15,000(đ)",20
97,Đậu nành non,"15,000(đ)",10
97,Súp rong biển tươi,"36,000(đ)",32
97,Súp lá chúc chua cay,"46,000(đ)",11
97,Gà nướng ớt cay Địa Trung Hải (nguyên con),"178,000(đ)",7756
97,Gà nướng ớt cay Địa Trung Hải (nửa con),"99,000(đ)",5988
97,Gà nướng xá xíu (nguyên con),"175,000(đ)",102
97,Gà nướng xá xíu (nửa con),"98,000(đ)",57
97,Gà nướng lá chanh rượu Nhật (nguyên con),"165,000(đ)",48
97,Gà nướng chanh ngò gai (nguyên con),"168,000(đ)",40
97,Gà nướng sốt thảo mộc Thái (nguyên con),"172,000(đ)",39
97,Gà nướng sốt thảo mộc Thái (nửa con),"96,000(đ)",35
97,Gà nướng lá chanh rượu Nhật (nửa con),"93,000(đ)",33
97,Gà nướng chanh ngò gai (nửa con),"94,000(đ)",18
97,Gà nướng quế cà chua kiểu Mễ (nguyên con),"162,000(đ)",9
97,Gà nướng quế cà chua kiểu Mễ (nửa con),"91,000(đ)",7
97,Bánh mì,"5,000(đ)",27553
97,Kim Chi,"12,000(đ)",7821
97,Dưa leo,"10,000(đ)",3740
97,Cóc xí muội,"15,000(đ)",13
97,Sting dâu,"20,000(đ)",151
97,Aquafina,"15,000(đ)",131
97,Oolong tea plus,"20,000(đ)",52
97,Trà chanh,"15,000(đ)",4
98,Salad trộn dầu chanh,"22,000(đ)",54
98,Rong biển tươi sốt tương mè,"15,000(đ)",20
98,Đậu nành non,"15,000(đ)",10
98,Súp rong biển tươi,"36,000(đ)",32
98,Súp lá chúc chua cay,"46,000(đ)",11
98,Gà nướng ớt cay Địa Trung Hải (nguyên con),"178,000(đ)",7756
